@relation housing_train_cleaned_excel

@attribute id numeric
@attribute region {birmingham,'huntsville / decatur',dothan,mobile,montgomery,'florence / muscle shoals',gadsden-anniston,tuscaloosa,'anchorage / mat-su',fairbanks,phoenix,'flagstaff / sedona',tucson,'little rock',prescott,yuma,fayetteville,bakersfield,texarkana,'fresno / madera',hanford-corcoran,'humboldt county','inland empire','los angeles','kenai peninsula','mohave county','southeast alaska','fort smith',jonesboro,'show low','gold country','sierra vista',chico,'imperial county',boulder,modesto,'orange county','mendocino county',merced,'palm springs','reno / tahoe','monterey bay',redding,sacramento,'san diego','san luis obispo','santa barbara','SF bay area',stockton,'ventura county',susanville,'colorado springs','new hampshire',cincinnati,'north dakota','akron / canton',bismarck,'grand forks',columbus,'dayton / springfield',cleveland,'lima / findlay',toledo,'northern panhandle','oklahoma city','zanesville / cambridge',ashtabula,lawton,chillicothe,texoma,tulsa,bend,corvallis/albany,'tuscarawas co','east oregon',eugene,medford-ashland,'oregon coast',portland,mansfield,stillwater,athens,parkersburg-marietta}
@attribute rent numeric
@attribute type {apartment,house,manufactured,townhouse,condo,duplex,flat,cottage/cabin,in-law,loft,land}
@attribute sqfeet numeric
@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed numeric
@attribute dogs_allowed numeric
@attribute smoking_allowed numeric
@attribute wheelchair_access numeric
@attribute electric_vehicle_charge numeric
@attribute comes_furnished numeric
@attribute laundry_options {'laundry on site','w/d hookups','w/d in unit','laundry in bldg','no laundry on site'}
@attribute parking_options {'street parking','off-street parking',carport,'attached garage','detached garage','no parking','valet parking'}
@attribute demand numeric
@attribute latitude numeric
@attribute long numeric
@attribute state {al,ak,az,ar,ca,co,nh,oh,nd,ok,or}

@data
7049390950,'fresno / madera',939,apartment,743,2,1,1,1,1,0,0,0,'laundry on site',?,1,36.7573,-119.718,ca
7049390792,'fresno / madera',1530,apartment,1111,2,2,0,0,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7049381159,'fresno / madera',999,apartment,889,2,2,1,1,1,0,0,0,'w/d hookups',?,1,36.7559,-119.718,ca
7049379028,'fresno / madera',1009,apartment,743,2,1,1,1,1,0,0,0,'laundry on site',?,1,36.7558,-119.718,ca
7049389030,'fresno / madera',1365,apartment,918,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049388905,'fresno / madera',949,apartment,889,2,2,1,1,1,0,0,0,'w/d in unit',?,1,36.7573,-119.718,ca
7049388425,'fresno / madera',949,apartment,889,2,2,1,1,1,0,0,0,'w/d in unit',?,1,36.7573,-119.718,ca
7049387870,'fresno / madera',849,apartment,620,1,1,1,1,1,0,0,0,'laundry on site',?,1,36.7573,-119.718,ca
7049387688,'fresno / madera',1399,apartment,960,2,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049385931,'fresno / madera',1160,apartment,794,1,1,1,1,1,0,0,0,'w/d hookups','attached garage',1,36.8466,-119.775,ca
7049385861,'fresno / madera',959,apartment,743,2,1,1,1,1,0,0,0,'laundry on site',?,1,36.7573,-119.718,ca
7049373533,'fresno / madera',1289,apartment,1008,3,2,1,1,0,1,0,0,'w/d hookups',carport,1,36.7863,-119.829,ca
7049383001,'fresno / madera',1349,apartment,1050,3,2,1,1,1,0,0,0,'w/d hookups',?,1,36.7573,-119.722,ca
7049382753,'fresno / madera',980,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8047,-119.718,ca
7049374591,'fresno / madera',1289,apartment,1008,3,2,1,1,0,1,0,0,'w/d hookups',carport,1,36.7863,-119.829,ca
7049380170,'fresno / madera',909,apartment,743,2,1,1,1,1,0,0,0,'laundry on site',?,1,36.7573,-119.718,ca
7049378221,'fresno / madera',959,apartment,743,2,1,1,1,1,0,0,0,'laundry on site',?,1,36.7573,-119.718,ca
7049377278,'fresno / madera',1320,apartment,1102,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',1,36.8517,-119.776,ca
7049376535,'fresno / madera',849,apartment,620,1,1,1,1,1,0,0,0,'w/d hookups',?,1,36.7573,-119.722,ca
7049376332,'fresno / madera',1230,apartment,988,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8283,-119.787,ca
7049376018,'fresno / madera',1579,apartment,1169,2,2,0,0,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7049366844,'fresno / madera',952,apartment,989,2,1,1,1,1,0,0,0,?,?,1,36.8028,-119.88,ca
7049373882,'fresno / madera',1525,townhouse,1264,2,1.5,1,1,1,0,0,0,'w/d in unit','attached garage',1,36.8303,-119.832,ca
7049373004,'fresno / madera',950,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8047,-119.718,ca
7049358603,'fresno / madera',990,apartment,634,1,1,0,0,1,0,0,0,?,?,1,36.8081,-119.854,ca
7049354813,'fresno / madera',1095,apartment,857,2,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8012,-119.738,ca
7049369533,'fresno / madera',2155,apartment,1376,3,2,1,1,0,0,0,0,'w/d in unit','detached garage',1,36.8957,-119.74,ca
7049364040,'fresno / madera',1546,apartment,1214,2,2,1,1,1,0,0,0,'w/d in unit','detached garage',1,36.8536,-119.761,ca
7049367352,'fresno / madera',1213,apartment,842,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8635,-119.794,ca
7047949770,'fresno / madera',1425,apartment,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.8169,-119.87,ca
7049362233,'fresno / madera',825,apartment,759,2,1,1,0,1,0,0,0,'laundry on site',carport,1,36.7589,-119.72,ca
7049361950,'fresno / madera',1195,apartment,1160,3,2,0,0,1,0,0,0,'laundry on site',carport,1,36.7424,-119.694,ca
7049355528,'fresno / madera',1095,apartment,857,2,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8012,-119.738,ca
7049352188,'fresno / madera',2150,apartment,1721,3,3,1,1,0,1,1,0,'w/d in unit','attached garage',1,36.836,-119.679,ca
7042219281,'fresno / madera',1400,apartment,1270,3,2,0,0,1,0,0,0,?,?,1,36.8081,-119.854,ca
7049349360,'fresno / madera',950,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7049327584,'fresno / madera',1289,apartment,1008,3,2,1,1,0,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049344798,'fresno / madera',1650,apartment,1124,2,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8386,-119.828,ca
7036505025,'fresno / madera',988,apartment,965,2,1,1,1,1,0,0,0,'laundry on site',carport,1,36.8028,-119.88,ca
7040013933,'fresno / madera',1425,apartment,1136,3,0,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.817,-119.87,ca
7041418051,'fresno / madera',1795,house,2500,5,3,0,0,1,0,0,0,'w/d in unit','attached garage',1,36.8579,-119.766,ca
7049336715,'fresno / madera',1250,apartment,1161,2,2,0,0,1,0,0,0,?,?,1,36.8081,-119.854,ca
7036498318,'fresno / madera',1074,apartment,1040,2,1.5,1,1,0,0,0,0,'laundry on site',carport,1,36.742,-119.704,ca
7049343200,'fresno / madera',1375,apartment,895,1,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8386,-119.828,ca
7035127944,'fresno / madera',1795,house,2500,5,3,0,0,1,0,0,0,'w/d in unit','attached garage',1,36.8579,-119.766,ca
7049339860,'fresno / madera',1490,apartment,1560,3,2,1,1,1,0,0,0,'w/d in unit','detached garage',1,36.8333,-119.662,ca
7043506443,'fresno / madera',1425,apartment,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.817,-119.87,ca
7049327270,'fresno / madera',1295,apartment,1050,4,2,1,1,1,0,0,0,'laundry in bldg',?,1,?,?,ca
7049326896,'fresno / madera',1095,apartment,966,3,2,1,1,1,0,0,0,'laundry in bldg',?,1,?,?,ca
7049267225,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049326967,'fresno / madera',663,apartment,700,1,0,1,1,1,0,0,0,?,?,1,36.8133,-119.783,ca
7049333154,'fresno / madera',1320,apartment,1102,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',1,36.8517,-119.776,ca
7049331343,'fresno / madera',825,apartment,759,2,1,1,0,1,0,0,0,'laundry on site',carport,1,36.759,-119.72,ca
7049326250,'fresno / madera',1425,apartment,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.817,-119.87,ca
7049329037,'fresno / madera',930,apartment,693,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8072,-119.718,ca
7049294879,'fresno / madera',825,apartment,700,2,1,1,1,0,0,0,0,'laundry on site',carport,1,36.7605,-119.802,ca
7049248370,'fresno / madera',1355,apartment,998,2,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8132,-119.861,ca
7036846838,'fresno / madera',897,apartment,1015,3,0,1,1,1,0,0,0,?,?,1,36.8128,-119.782,ca
7041053614,'fresno / madera',785,apartment,902,2,0,1,1,1,0,0,0,?,?,1,36.8127,-119.784,ca
7049322060,'fresno / madera',1365,apartment,918,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049300504,'fresno / madera',1289,apartment,1008,3,2,1,1,0,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049320829,'fresno / madera',1399,apartment,960,2,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7032438201,'fresno / madera',890,apartment,990,2,1,1,1,1,0,0,0,'laundry on site',carport,1,36.7507,-119.708,ca
7049291073,'fresno / madera',0,apartment,680,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7037331539,'fresno / madera',870,apartment,990,2,1,1,1,1,0,0,0,'laundry on site',carport,1,36.7507,-119.708,ca
7049324374,'fresno / madera',1529,apartment,1169,2,2,0,0,0,1,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7049323628,'fresno / madera',1620,apartment,1151,3,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049322889,'fresno / madera',1549,apartment,1033,2,2,1,1,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7043899419,'fresno / madera',685,apartment,445,2,1,1,1,1,1,0,0,'w/d in unit',carport,1,36.7976,-119.808,ca
7043155376,'fresno / madera',1825,apartment,1326,3,2,1,1,1,0,0,0,'w/d in unit',?,1,36.8404,-119.732,ca
7049313158,'fresno / madera',1399,apartment,960,2,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049319200,'fresno / madera',1334,apartment,730,1,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049318334,'fresno / madera',1230,apartment,988,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8282,-119.787,ca
7032451113,'fresno / madera',1030,apartment,724,1,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8381,-119.818,ca
7033664925,'fresno / madera',1230,apartment,1123,2,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8381,-119.818,ca
7049316162,'fresno / madera',1030,apartment,733,1,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8283,-119.787,ca
7049281937,'fresno / madera',825,apartment,759,2,1,1,0,1,0,0,0,'laundry on site',carport,1,36.7591,-119.72,ca
7049313535,'fresno / madera',1745,house,1930,4,0,0,0,0,0,0,0,'laundry in bldg','attached garage',0,36.851,-119.727,ca
7049311158,'fresno / madera',980,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7049310193,'fresno / madera',1513,apartment,1125,2,2,1,1,1,0,0,0,'w/d in unit','attached garage',1,36.8714,-119.762,ca
7049309709,'fresno / madera',1650,house,1212,3,2.5,0,1,0,0,0,0,'w/d in unit','attached garage',1,36.8253,-119.68,ca
7049309494,'fresno / madera',1334,apartment,730,1,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7036511923,'fresno / madera',1249,apartment,960,2,2,0,0,1,0,0,0,'w/d in unit','detached garage',1,36.7791,-119.859,ca
7049302343,'fresno / madera',1583,apartment,1362,3,2,1,1,1,0,0,0,'w/d hookups','attached garage',1,36.8466,-119.775,ca
7037141819,'fresno / madera',1074,apartment,1040,2,1.5,1,1,0,0,0,0,'laundry on site',carport,1,36.7418,-119.704,ca
7033445732,'fresno / madera',1224,apartment,1040,2,1.5,1,1,0,0,0,0,'laundry on site',carport,1,36.742,-119.704,ca
7040133100,'fresno / madera',1224,townhouse,1040,2,1.5,1,1,0,0,0,0,'laundry on site',carport,1,36.7414,-119.7,ca
7049300268,'fresno / madera',1250,apartment,988,2,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8386,-119.828,ca
7049299963,'fresno / madera',1320,apartment,1102,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',1,36.8517,-119.776,ca
7049289234,'fresno / madera',2155,apartment,1376,3,2,1,1,0,0,0,0,'w/d in unit','detached garage',1,36.8957,-119.74,ca
7049286587,'fresno / madera',975,apartment,896,2,1.5,1,0,1,0,0,0,'laundry on site',carport,1,36.8155,-119.727,ca
7049282703,'fresno / madera',0,apartment,680,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7049278378,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049274487,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049272045,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049269255,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049267148,'fresno / madera',1425,duplex,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.817,-119.87,ca
7049264653,'fresno / madera',1289,apartment,1008,3,2,1,1,0,1,0,0,'w/d hookups',carport,1,36.7863,-119.829,ca
7049257329,'fresno / madera',733,apartment,840,2,1,1,1,0,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049271278,'fresno / madera',1245,apartment,965,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.7936,-119.851,ca
7049261180,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049267597,'fresno / madera',725,apartment,636,1,1,0,0,1,0,0,0,'laundry on site',carport,1,36.1624,-120.349,ca
7037424029,'fresno / madera',1400,apartment,1270,3,2,1,1,1,0,0,0,'w/d hookups','attached garage',1,36.8081,-119.854,ca
7049217214,'fresno / madera',1100,house,1200,3,2,1,1,1,0,0,0,?,?,1,37.041,-120.035,ca
7049262005,'fresno / madera',950,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7049261787,'fresno / madera',1195,apartment,1160,3,2,0,0,1,0,0,0,'laundry on site',carport,1,36.7424,-119.694,ca
7046865910,'fresno / madera',952,apartment,989,2,1,1,1,1,0,0,0,'laundry on site',?,1,36.8028,-119.88,ca
7049229292,'fresno / madera',0,apartment,1277,3,2,1,1,1,0,0,0,?,?,1,36.8028,-119.88,ca
7049254438,'fresno / madera',1305,apartment,760,1,1,1,1,1,0,0,0,'w/d in unit','detached garage',1,36.8333,-119.662,ca
7049250148,'fresno / madera',1320,apartment,1102,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',1,36.8517,-119.776,ca
7049244580,'fresno / madera',925,apartment,1100,2,2,0,0,0,0,0,0,'laundry on site',carport,1,36.793,-119.792,ca
7049243790,'fresno / madera',1439,apartment,1265,2,2,1,1,1,0,0,0,'w/d in unit','attached garage',1,36.8714,-119.762,ca
7049228215,'fresno / madera',1009,apartment,743,2,1,1,1,1,0,0,0,'laundry on site',?,1,36.7558,-119.718,ca
7049239227,'fresno / madera',980,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7049233129,'fresno / madera',1349,apartment,1050,3,2,1,1,1,0,0,0,'w/d hookups',?,1,36.7573,-119.722,ca
7049230886,'fresno / madera',999,apartment,889,2,2,1,1,1,0,0,0,'w/d hookups',?,1,36.7573,-119.722,ca
7045294942,'fresno / madera',1249,apartment,960,2,2,0,0,1,0,0,0,'w/d in unit',carport,1,36.7791,-119.859,ca
7036597469,'fresno / madera',1249,apartment,960,2,2,0,0,1,0,0,0,'w/d in unit',carport,1,36.7791,-119.859,ca
7046840432,'fresno / madera',715,apartment,500,2,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7976,-119.808,ca
7049228280,'fresno / madera',1320,apartment,1102,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',1,36.8517,-119.776,ca
7049227489,'fresno / madera',1350,apartment,1140,2,2,0,0,1,0,0,0,?,?,1,36.8579,-119.766,ca
7049209435,'fresno / madera',1579,apartment,1169,2,2,0,0,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7046602406,'fresno / madera',1400,house,1497,3,2,0,0,0,0,1,0,'w/d hookups','attached garage',1,36.8351,-119.884,ca
7049221381,'fresno / madera',849,apartment,620,1,1,1,1,1,0,0,0,'w/d hookups',?,1,36.7573,-119.722,ca
7048714506,'fresno / madera',1425,apartment,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.8166,-119.869,ca
7049209850,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049204612,'fresno / madera',1365,apartment,918,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049212941,'fresno / madera',2054,apartment,1557,3,2.5,1,1,0,1,1,0,'w/d in unit','attached garage',1,36.836,-119.679,ca
7049212623,'fresno / madera',1369,apartment,821,2,2,1,1,0,0,0,0,'laundry in bldg',?,1,36.7377,-119.784,ca
7049210724,'fresno / madera',1369,apartment,1038,2,1,1,1,0,0,0,0,'laundry in bldg',?,1,36.7377,-119.784,ca
7049210556,'fresno / madera',1335,apartment,832,1,1,1,1,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7049193000,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049174900,'fresno / madera',1250,apartment,1161,2,2,1,1,1,0,0,0,'w/d hookups','detached garage',1,36.8081,-119.854,ca
7049196064,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049206019,'fresno / madera',825,apartment,759,2,1,1,0,1,0,0,0,'laundry on site',carport,1,36.7589,-119.72,ca
7049199993,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049205340,'fresno / madera',1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7863,-119.829,ca
7049204310,'fresno / madera',990,apartment,896,2,1.5,1,0,1,0,0,0,'laundry on site',carport,1,36.8155,-119.727,ca
7049203293,'fresno / madera',1399,apartment,960,2,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049187260,'fresno / madera',1630,apartment,1111,2,2,0,0,1,0,0,0,'w/d in unit','detached garage',1,36.8716,-119.77,ca
7049189076,'fresno / madera',1537,apartment,989,1,1,1,1,1,0,0,0,'w/d in unit','attached garage',1,36.8714,-119.762,ca
7049193325,'fresno / madera',1230,apartment,988,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8282,-119.787,ca
7049192931,'fresno / madera',1080,apartment,875,2,2,1,1,1,0,0,0,'w/d hookups','detached garage',1,36.8167,-119.758,ca
7049190402,'fresno / madera',1810,apartment,1343,2,2.5,0,0,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7049188385,'fresno / madera',735,apartment,795,2,1,0,0,0,0,0,0,'laundry on site',carport,1,36.5761,-119.617,ca
7041572953,'fresno / madera',1185,apartment,850,2,1,1,1,0,0,0,0,'w/d in unit',carport,1,36.8345,-119.782,ca
7049185425,'fresno / madera',1015,apartment,750,2,1,1,1,1,0,0,0,'laundry in bldg',?,1,?,?,ca
7049183262,'fresno / madera',1030,apartment,733,1,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8283,-119.787,ca
7049183011,'fresno / madera',1380,apartment,870,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8131,-119.861,ca
7049182864,'fresno / madera',1475,townhouse,1292,2,1.5,1,1,1,0,0,0,'w/d in unit',carport,1,36.8303,-119.832,ca
7049181218,'fresno / madera',1195,apartment,1160,3,2,0,0,1,0,0,0,'laundry on site',carport,1,36.7424,-119.694,ca
7044082121,'fresno / madera',0,apartment,680,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7040365255,'fresno / madera',1145,apartment,928,2,2,0,0,0,0,0,0,'laundry on site',carport,1,36.8007,-119.728,ca
7044060005,'fresno / madera',0,apartment,860,2,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7044608345,'fresno / madera',0,apartment,680,1,0,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7037970900,'fresno / madera',0,apartment,860,2,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7049177768,'fresno / madera',800,apartment,541,1,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7949,-119.76,ca
7032898834,'fresno / madera',0,apartment,680,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7035188618,'fresno / madera',0,apartment,680,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7037324199,'fresno / madera',950,apartment,621,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8008,-119.728,ca
7035159960,'fresno / madera',0,apartment,860,2,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7035162547,'fresno / madera',0,apartment,680,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.8149,-119.711,ca
7049120865,'fresno / madera',715,apartment,500,2,2,1,1,1,1,0,0,'w/d in unit',carport,1,36.7976,-119.808,ca
7049162010,'fresno / madera',1334,apartment,730,1,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7037334067,'fresno / madera',1015,apartment,821,2,1.5,0,0,0,0,0,0,'laundry on site',carport,1,36.8007,-119.728,ca
7042988754,'fresno / madera',990,apartment,634,1,1,0,0,1,0,0,0,?,?,1,36.8081,-119.854,ca
7043525801,'fresno / madera',1425,apartment,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.817,-119.87,ca
7032310012,'fresno / madera',0,apartment,700,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.7395,-119.717,ca
7032234679,'fresno / madera',1425,apartment,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.8171,-119.87,ca
7049166388,'fresno / madera',1320,apartment,1102,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',1,36.8517,-119.776,ca
7037143500,'fresno / madera',0,apartment,700,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.7395,-119.717,ca
7037148335,'fresno / madera',0,apartment,700,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.7395,-119.717,ca
7035909819,'fresno / madera',0,apartment,1000,2,1,0,0,0,0,0,0,?,carport,1,36.7395,-119.717,ca
7037359038,'fresno / madera',1015,apartment,821,2,1.5,0,0,0,0,0,0,'laundry on site',carport,1,36.8008,-119.728,ca
7032413119,'fresno / madera',0,apartment,1000,2,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7395,-119.717,ca
7036476348,'fresno / madera',0,apartment,700,1,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7395,-119.717,ca
7036188185,'fresno / madera',0,apartment,700,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.7395,-119.717,ca
7036168492,'fresno / madera',0,apartment,700,1,1,0,0,0,0,0,0,'laundry on site',carport,1,36.7395,-119.717,ca
7049145636,'fresno / madera',1900,house,2550,4,3,0,0,1,0,0,0,'w/d hookups','attached garage',1,36.8149,-119.711,ca
7040940914,'fresno / madera',1100,apartment,900,2,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7949,-119.76,ca
7049150569,'fresno / madera',825,apartment,759,2,1,1,0,1,0,0,0,'laundry on site',carport,1,36.759,-119.72,ca
7049125298,'fresno / madera',0,apartment,965,2,1,1,1,1,0,0,0,?,?,1,36.8028,-119.88,ca
7045534521,'fresno / madera',952,apartment,989,2,1,1,1,1,0,0,0,'laundry on site',?,1,36.8028,-119.88,ca
7049158846,'fresno / madera',1549,apartment,1033,2,2,0,0,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7049157141,'fresno / madera',1749,apartment,1250,2,2.5,0,0,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7049156615,'fresno / madera',1350,apartment,1207,2,2,1,1,1,0,0,0,'w/d hookups','detached garage',1,36.8466,-119.775,ca
7049156036,'fresno / madera',950,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8047,-119.718,ca
7049152981,'fresno / madera',930,apartment,693,1,1,1,1,0,0,0,0,'laundry on site',carport,1,36.8072,-119.718,ca
7049151074,'fresno / madera',1305,apartment,760,1,1,1,1,1,0,0,0,'w/d in unit','detached garage',1,36.8333,-119.662,ca
7049041976,'fresno / madera',1425,apartment,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1,36.8172,-119.87,ca
7049150336,'fresno / madera',1485,apartment,1560,3,2,1,1,1,0,0,0,'w/d in unit','detached garage',1,36.8333,-119.662,ca
7049137650,'fresno / madera',1620,apartment,1151,3,2,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049052969,'fresno / madera',1275,house,2040,3,2,1,1,1,0,0,0,'w/d in unit','attached garage',1,36.7528,-119.706,ca
7049136744,'fresno / madera',1015,apartment,933,2,2,1,1,1,0,0,0,'w/d hookups','detached garage',1,36.7957,-119.87,ca
7049136193,'fresno / madera',1365,apartment,918,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8722,-119.763,ca
7049126954,'fresno / madera',1554,apartment,1111,2,2,0,0,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7049128708,'fresno / madera',1749,apartment,1250,2,2.5,0,0,0,0,0,0,'w/d in unit','attached garage',1,36.8716,-119.77,ca
7036580664,'fresno / madera',875,apartment,800,1,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7949,-119.76,ca
7036574566,'fresno / madera',1395,apartment,1300,3,1.5,0,0,1,0,0,0,'w/d hookups',carport,1,36.7731,-119.855,ca
7049128071,'fresno / madera',1065,apartment,730,2,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7939,-119.727,ca
7049125905,'fresno / madera',950,house,780,2,1,0,0,1,0,0,0,?,'attached garage',1,36.9578,-120.069,ca
7049125395,'fresno / madera',1050,apartment,900,2,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7941,-119.763,ca
7049123044,'fresno / madera',1230,apartment,988,2,1,1,1,1,0,0,0,'w/d in unit',carport,1,36.8283,-119.787,ca
7049122973,'fresno / madera',1050,apartment,900,2,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7941,-119.763,ca
7035897727,'fresno / madera',1101,apartment,770,1,1,1,1,1,0,0,0,'laundry on site',carport,1,36.8234,-119.709,ca
7049118951,'fresno / madera',1050,apartment,901,2,1,0,0,1,0,0,0,'laundry on site',carport,1,36.7941,-119.763,ca
